timestamp	message_type	message	data_path	data_name
18054.711100063287	action	using question order version 4 for stimulus 6, trial 5	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\question_images_RO_RO_1\question_images_version_238\multipleye_comprehension_questions_RO_question_images_version_238_with_img_paths.csv	question order
18064.54090005718	action	preparing screen for text 6 question 6112	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
18462.334700045176	action	preparing screen for text 6 question 6111	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
18802.090300014243	action	preparing screen for text 6 question 6122	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
19599.066699971445	action	preparing screen for text 6 question 6121	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
20420.805700006895	action	preparing screen for text 6 question 6131	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
21046.542100026272	action	preparing screen for text 6 question 6132	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
21730.410399963148	action	preparing screens for stimulus 10	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	stimuli
24344.141000066884	action	using question order version 1 for stimulus 10, trial 6	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\question_images_RO_RO_1\question_images_version_238\multipleye_comprehension_questions_RO_question_images_version_238_with_img_paths.csv	question order
24353.556800051592	action	preparing screen for text 10 question 10111	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
25610.917399986647	action	preparing screen for text 10 question 10212	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
26456.875600037165	action	preparing screen for text 10 question 10121	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
27068.658799980767	action	preparing screen for text 10 question 10222	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
27512.387400027364	action	preparing screen for text 10 question 10131	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
28228.25859999284	action	preparing screen for text 10 question 10232	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
28966.72749996651	action	preparing screens for stimulus 9	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	stimuli
29981.712999986485	action	using question order version 4 for stimulus 9, trial 7	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\question_images_RO_RO_1\question_images_version_238\multipleye_comprehension_questions_RO_question_images_version_238_with_img_paths.csv	question order
29991.790700005367	action	preparing screen for text 9 question 9112	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
30504.13210003171	action	preparing screen for text 9 question 9111	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
31037.1557000326	action	preparing screen for text 9 question 9122	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
31519.672899972647	action	preparing screen for text 9 question 9121	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
32022.00930006802	action	preparing screen for text 9 question 9131	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
32447.749600047246	action	preparing screen for text 9 question 9132	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
33047.538300044835	action	preparing screens for stimulus 2	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	stimuli
33809.725400060415	action	using question order version 3 for stimulus 2, trial 8	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\question_images_RO_RO_1\question_images_version_238\multipleye_comprehension_questions_RO_question_images_version_238_with_img_paths.csv	question order
33812.14309995994	action	preparing screen for text 2 question 2111	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
34366.40559998341	action	preparing screen for text 2 question 2112	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
35030.051599955186	action	preparing screen for text 2 question 2122	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
35606.362299993634	action	preparing screen for text 2 question 2121	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
36287.44200000074	action	preparing screen for text 2 question 2131	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
36777.885299990885	action	preparing screen for text 2 question 2132	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
37215.455800062045	action	preparing screens for stimulus 3	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	stimuli
37412.504000007175	action	using question order version 4 for stimulus 3, trial 9	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\question_images_RO_RO_1\question_images_version_238\multipleye_comprehension_questions_RO_question_images_version_238_with_img_paths.csv	question order
37414.41129997838	action	preparing screen for text 3 question 3112	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
37559.853499988094	action	preparing screen for text 3 question 3111	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
37680.403999984264	action	preparing screen for text 3 question 3122	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
37847.34670002945	action	preparing screen for text 3 question 3121	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
38010.77900000382	action	preparing screen for text 3 question 3131	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
38173.62320004031	action	preparing screen for text 3 question 3132	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
38839.10460001789	action	preparing screens for stimulus 1	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	stimuli
39716.39670000877	action	using question order version 3 for stimulus 1, trial 10	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\question_images_RO_RO_1\question_images_version_238\multipleye_comprehension_questions_RO_question_images_version_238_with_img_paths.csv	question order
39725.22949997801	action	preparing screen for text 1 question 1111	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
40240.29790004715	action	preparing screen for text 1 question 1112	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
40892.55150000099	action	preparing screen for text 1 question 1122	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
41743.76250000205	action	preparing screen for text 1 question 1121	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
42598.7785999896	action	preparing screen for text 1 question 1131	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
43157.51529997215	action	preparing screen for text 1 question 1132	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
43704.72859998699	action	preparing screens for stimulus 4	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	stimuli
43795.32090004068	action	using question order version 6 for stimulus 4, trial 11	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\question_images_RO_RO_1\question_images_version_238\multipleye_comprehension_questions_RO_question_images_version_238_with_img_paths.csv	question order
43797.271199990064	action	preparing screen for text 4 question 4112	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
43928.237200016156	action	preparing screen for text 4 question 4111	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
44102.51750005409	action	preparing screen for text 4 question 4121	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
44214.74730002228	action	preparing screen for text 4 question 4122	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
44318.8705999637	action	preparing screen for text 4 question 4132	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
44420.47520005144	action	preparing screen for text 4 question 4131	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_stimuli_experiment_RO_RO_1_with_img_paths.csv	
44602.87950001657	action	loading data	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_participant_instructions_RO_with_img_paths.csv	other screens
44604.37970003113	check	header ok	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_participant_instructions_RO_with_img_paths.csv	instruction screens
44604.85100001097	action	loading screen 1	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_participant_instructions_RO_with_img_paths.csv	welcome_screen
44655.349000007845	action	loading screen 2	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_participant_instructions_RO_with_img_paths.csv	empty_screen
44729.41500006709	action	loading screen 3	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_participant_instructions_RO_with_img_paths.csv	fixation_screen
44766.50360005442	action	loading screen 4	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_participant_instructions_RO_with_img_paths.csv	obligatory_break_screen
44798.10719995294	action	loading screen 5	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_participant_instructions_RO_with_img_paths.csv	optional_break_screen
44824.651499977335	action	loading screen 6	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_participant_instructions_RO_with_img_paths.csv	final_screen
44854.97550002765	action	loading screen 7	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_participant_instructions_RO_with_img_paths.csv	practice_screen
44880.52320003044	action	loading screen 8	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_participant_instructions_RO_with_img_paths.csv	transition_screen
44905.36089998204	action	loading screen 9	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_participant_instructions_RO_with_img_paths.csv	informed_consent_screen
44934.14629995823	action	loading screen 10	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_participant_instructions_RO_with_img_paths.csv	instruction_screen_2
44963.28350005206	action	loading screen 11	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_participant_instructions_RO_with_img_paths.csv	instruction_screen_3
44992.329200031236	action	loading screen 12	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_participant_instructions_RO_with_img_paths.csv	instruction_screen_1
45027.826500008814	action	loading screen 15	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_participant_instructions_RO_with_img_paths.csv	subject_difficulty_screen
45182.09779995959	action	loading screen 16	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_participant_instructions_RO_with_img_paths.csv	familiarity_rating_screen_1
45267.50780001748	action	loading screen 17	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_participant_instructions_RO_with_img_paths.csv	familiarity_rating_screen_2
45394.71649995539	action	loading screen 18	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_participant_instructions_RO_with_img_paths.csv	camera_setup_screen
45414.46969995741	action	loading screen 19	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_participant_instructions_RO_with_img_paths.csv	validation_screen
45437.16900004074	action	loading screen 20	C:\Users\User\MultiplEye\wg1-experiment-implementation\experiment_implementation\data\stimuli_MultiplEYE_RO_RO_Bucharest_1_2025\multipleye_participant_instructions_RO_with_img_paths.csv	recalibration_screen
