time,screen,pupil,subject_id,stimulus_id,pixel
2380451,stimulus_Lit_NorthWind_7_page_1,1340.0,7,practice2,365.1
2380451,stimulus_Lit_NorthWind_7_page_1,1340.0,7,practice2,600.1
2380453,stimulus_Lit_NorthWind_7_page_1,1339.0,7,practice2,365.2
2380453,stimulus_Lit_NorthWind_7_page_1,1339.0,7,practice2,600.0
2380455,stimulus_Lit_NorthWind_7_page_1,1339.0,7,practice2,364.9
2380455,stimulus_Lit_NorthWind_7_page_1,1339.0,7,practice2,600.1
2380457,stimulus_Lit_NorthWind_7_page_1,1339.0,7,practice2,364.8
2380457,stimulus_Lit_NorthWind_7_page_1,1339.0,7,practice2,600.2
2380459,stimulus_Lit_NorthWind_7_page_1,1339.0,7,practice2,364.8
2380459,stimulus_Lit_NorthWind_7_page_1,1339.0,7,practice2,600.2
2380461,stimulus_Lit_NorthWind_7_page_1,1340.0,7,practice2,364.8
2380461,stimulus_Lit_NorthWind_7_page_1,1340.0,7,practice2,600.2
2380463,stimulus_Lit_NorthWind_7_page_1,1341.0,7,practice2,364.9
2380463,stimulus_Lit_NorthWind_7_page_1,1341.0,7,practice2,600.2
2380465,stimulus_Lit_NorthWind_7_page_1,1342.0,7,practice2,365.0
2380465,stimulus_Lit_NorthWind_7_page_1,1342.0,7,practice2,600.0
2380467,stimulus_Lit_NorthWind_7_page_1,1343.0,7,practice2,365.3
2380467,stimulus_Lit_NorthWind_7_page_1,1343.0,7,practice2,599.2
2380469,stimulus_Lit_NorthWind_7_page_1,1342.0,7,practice2,365.3
2380469,stimulus_Lit_NorthWind_7_page_1,1342.0,7,practice2,599.2
2380471,stimulus_Lit_NorthWind_7_page_1,1341.0,7,practice2,365.2
2380471,stimulus_Lit_NorthWind_7_page_1,1341.0,7,practice2,599.3
2380473,stimulus_Lit_NorthWind_7_page_1,1344.0,7,practice2,365.2
2380473,stimulus_Lit_NorthWind_7_page_1,1344.0,7,practice2,599.1
2380475,stimulus_Lit_NorthWind_7_page_1,1346.0,7,practice2,365.5
2380475,stimulus_Lit_NorthWind_7_page_1,1346.0,7,practice2,599.4
2380477,stimulus_Lit_NorthWind_7_page_1,1346.0,7,practice2,365.8
2380477,stimulus_Lit_NorthWind_7_page_1,1346.0,7,practice2,599.6
2380479,stimulus_Lit_NorthWind_7_page_1,1347.0,7,practice2,366.0
2380479,stimulus_Lit_NorthWind_7_page_1,1347.0,7,practice2,599.7
2380481,stimulus_Lit_NorthWind_7_page_1,1347.0,7,practice2,365.9
2380481,stimulus_Lit_NorthWind_7_page_1,1347.0,7,practice2,599.8
2380483,stimulus_Lit_NorthWind_7_page_1,1348.0,7,practice2,365.6
2380483,stimulus_Lit_NorthWind_7_page_1,1348.0,7,practice2,600.2
2380485,stimulus_Lit_NorthWind_7_page_1,1346.0,7,practice2,364.8
2380485,stimulus_Lit_NorthWind_7_page_1,1346.0,7,practice2,600.0
2380487,stimulus_Lit_NorthWind_7_page_1,1344.0,7,practice2,364.7
2380487,stimulus_Lit_NorthWind_7_page_1,1344.0,7,practice2,599.7
2380489,stimulus_Lit_NorthWind_7_page_1,1344.0,7,practice2,365.3
2380489,stimulus_Lit_NorthWind_7_page_1,1344.0,7,practice2,599.7
2380491,stimulus_Lit_NorthWind_7_page_1,1345.0,7,practice2,365.4
2380491,stimulus_Lit_NorthWind_7_page_1,1345.0,7,practice2,599.6
2380493,stimulus_Lit_NorthWind_7_page_1,1345.0,7,practice2,365.2
2380493,stimulus_Lit_NorthWind_7_page_1,1345.0,7,practice2,599.6
2380495,stimulus_Lit_NorthWind_7_page_1,1345.0,7,practice2,365.5
2380495,stimulus_Lit_NorthWind_7_page_1,1345.0,7,practice2,599.6
2380497,stimulus_Lit_NorthWind_7_page_1,1346.0,7,practice2,365.8
2380497,stimulus_Lit_NorthWind_7_page_1,1346.0,7,practice2,599.6
2380499,stimulus_Lit_NorthWind_7_page_1,1346.0,7,practice2,365.7
2380499,stimulus_Lit_NorthWind_7_page_1,1346.0,7,practice2,599.6
2380501,stimulus_Lit_NorthWind_7_page_1,1346.0,7,practice2,365.1
2380501,stimulus_Lit_NorthWind_7_page_1,1346.0,7,practice2,599.4
2380503,stimulus_Lit_NorthWind_7_page_1,1347.0,7,practice2,364.6
2380503,stimulus_Lit_NorthWind_7_page_1,1347.0,7,practice2,599.2
2380505,stimulus_Lit_NorthWind_7_page_1,1347.0,7,practice2,365.0
2380505,stimulus_Lit_NorthWind_7_page_1,1347.0,7,practice2,599.3
2380507,stimulus_Lit_NorthWind_7_page_1,1347.0,7,practice2,365.9
2380507,stimulus_Lit_NorthWind_7_page_1,1347.0,7,practice2,598.9
2380509,stimulus_Lit_NorthWind_7_page_1,1347.0,7,practice2,365.9
2380509,stimulus_Lit_NorthWind_7_page_1,1347.0,7,practice2,599.1
2380511,stimulus_Lit_NorthWind_7_page_1,1349.0,7,practice2,365.7
2380511,stimulus_Lit_NorthWind_7_page_1,1349.0,7,practice2,600.1
2380513,stimulus_Lit_NorthWind_7_page_1,1348.0,7,practice2,365.6
2380513,stimulus_Lit_NorthWind_7_page_1,1348.0,7,practice2,600.3
2380515,stimulus_Lit_NorthWind_7_page_1,1347.0,7,practice2,365.8
2380515,stimulus_Lit_NorthWind_7_page_1,1347.0,7,practice2,600.1
2380517,stimulus_Lit_NorthWind_7_page_1,1346.0,7,practice2,365.8
2380517,stimulus_Lit_NorthWind_7_page_1,1346.0,7,practice2,599.9
2380519,stimulus_Lit_NorthWind_7_page_1,1348.0,7,practice2,365.5
2380519,stimulus_Lit_NorthWind_7_page_1,1348.0,7,practice2,600.2
2380521,stimulus_Lit_NorthWind_7_page_1,1349.0,7,practice2,365.3
2380521,stimulus_Lit_NorthWind_7_page_1,1349.0,7,practice2,600.4
2380523,stimulus_Lit_NorthWind_7_page_1,1349.0,7,practice2,365.5
2380523,stimulus_Lit_NorthWind_7_page_1,1349.0,7,practice2,600.8
2380525,stimulus_Lit_NorthWind_7_page_1,1348.0,7,practice2,365.7
2380525,stimulus_Lit_NorthWind_7_page_1,1348.0,7,practice2,600.4
2380527,stimulus_Lit_NorthWind_7_page_1,1350.0,7,practice2,365.9
2380527,stimulus_Lit_NorthWind_7_page_1,1350.0,7,practice2,599.9
2380529,stimulus_Lit_NorthWind_7_page_1,1351.0,7,practice2,366.1
2380529,stimulus_Lit_NorthWind_7_page_1,1351.0,7,practice2,599.8
2380531,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,366.4
2380531,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,599.5
2380533,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,366.4
2380533,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,599.7
2380535,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,366.2
2380535,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,599.5
2380537,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,366.0
2380537,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,599.2
2380539,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,365.9
2380539,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,599.7
2380541,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,365.8
2380541,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,598.9
2380543,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,366.4
2380543,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,598.8
2380545,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,367.0
2380545,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,599.0
2380547,stimulus_Lit_NorthWind_7_page_1,1353.0,7,practice2,367.5
2380547,stimulus_Lit_NorthWind_7_page_1,1353.0,7,practice2,599.0
2380549,stimulus_Lit_NorthWind_7_page_1,1353.0,7,practice2,367.2
2380549,stimulus_Lit_NorthWind_7_page_1,1353.0,7,practice2,598.8
2380551,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,366.9
2380551,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,598.6
2380553,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,366.7
2380553,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,598.5
2380555,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,366.5
2380555,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,598.5
2380557,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,366.5
2380557,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,598.7
2380559,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,366.9
2380559,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,598.4
2380561,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,367.1
2380561,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,598.3
2380563,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,367.3
2380563,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,598.3
2380565,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,367.1
2380565,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,598.4
2380567,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,366.8
2380567,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,598.3
2380569,stimulus_Lit_NorthWind_7_page_1,1353.0,7,practice2,366.8
2380569,stimulus_Lit_NorthWind_7_page_1,1353.0,7,practice2,597.6
2380571,stimulus_Lit_NorthWind_7_page_1,1353.0,7,practice2,366.7
2380571,stimulus_Lit_NorthWind_7_page_1,1353.0,7,practice2,597.5
2380573,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,366.4
2380573,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,597.5
2380575,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,366.3
2380575,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,597.5
2380577,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,366.4
2380577,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,597.6
2380579,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,366.6
2380579,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,597.7
2380581,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,366.4
2380581,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,597.8
2380583,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,366.4
2380583,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,597.9
2380585,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,366.4
2380585,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,598.7
2380587,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,366.4
2380587,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,599.0
2380589,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,366.5
2380589,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,598.5
2380591,stimulus_Lit_NorthWind_7_page_1,1359.0,7,practice2,366.6
2380591,stimulus_Lit_NorthWind_7_page_1,1359.0,7,practice2,598.3
2380593,stimulus_Lit_NorthWind_7_page_1,1362.0,7,practice2,366.7
2380593,stimulus_Lit_NorthWind_7_page_1,1362.0,7,practice2,598.5
2380595,stimulus_Lit_NorthWind_7_page_1,1360.0,7,practice2,366.3
2380595,stimulus_Lit_NorthWind_7_page_1,1360.0,7,practice2,598.4
2380597,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,365.8
2380597,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,598.2
2380599,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,365.8
2380599,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,598.3
2380601,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,365.8
2380601,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,598.3
2380603,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,365.8
2380603,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,598.3
2380605,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,365.8
2380605,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,598.6
2380607,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,365.8
2380607,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,598.7
2380609,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,365.7
2380609,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,598.6
2380611,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,365.9
2380611,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,598.6
2380613,stimulus_Lit_NorthWind_7_page_1,1359.0,7,practice2,366.3
2380613,stimulus_Lit_NorthWind_7_page_1,1359.0,7,practice2,598.7
2380615,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,366.3
2380615,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,598.9
2380617,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,366.5
2380617,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,598.8
2380619,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,367.0
2380619,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,598.6
2380621,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,367.2
2380621,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,598.9
2380623,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,367.3
2380623,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,599.2
2380625,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,367.3
2380625,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,599.4
2380627,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,367.6
2380627,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,599.8
2380629,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,367.6
2380629,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,599.5
2380631,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,367.1
2380631,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,599.3
2380633,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,366.6
2380633,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,599.1
2380635,stimulus_Lit_NorthWind_7_page_1,1350.0,7,practice2,366.3
2380635,stimulus_Lit_NorthWind_7_page_1,1350.0,7,practice2,599.7
2380637,stimulus_Lit_NorthWind_7_page_1,1350.0,7,practice2,366.4
2380637,stimulus_Lit_NorthWind_7_page_1,1350.0,7,practice2,599.6
2380639,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,366.3
2380639,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,598.4
2380641,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,366.3
2380641,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,598.3
2380643,stimulus_Lit_NorthWind_7_page_1,1359.0,7,practice2,366.6
2380643,stimulus_Lit_NorthWind_7_page_1,1359.0,7,practice2,598.7
2380645,stimulus_Lit_NorthWind_7_page_1,1359.0,7,practice2,366.6
2380645,stimulus_Lit_NorthWind_7_page_1,1359.0,7,practice2,599.0
2380647,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,366.6
2380647,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,599.4
2380649,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,366.3
2380649,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,599.0
2380651,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,366.1
2380651,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,599.1
2380653,stimulus_Lit_NorthWind_7_page_1,1361.0,7,practice2,366.3
2380653,stimulus_Lit_NorthWind_7_page_1,1361.0,7,practice2,599.8
2380655,stimulus_Lit_NorthWind_7_page_1,1359.0,7,practice2,366.5
2380655,stimulus_Lit_NorthWind_7_page_1,1359.0,7,practice2,600.0
2380657,stimulus_Lit_NorthWind_7_page_1,1360.0,7,practice2,366.6
2380657,stimulus_Lit_NorthWind_7_page_1,1360.0,7,practice2,599.5
2380659,stimulus_Lit_NorthWind_7_page_1,1360.0,7,practice2,367.2
2380659,stimulus_Lit_NorthWind_7_page_1,1360.0,7,practice2,599.4
2380661,stimulus_Lit_NorthWind_7_page_1,1360.0,7,practice2,366.8
2380661,stimulus_Lit_NorthWind_7_page_1,1360.0,7,practice2,599.7
2380663,stimulus_Lit_NorthWind_7_page_1,1361.0,7,practice2,366.4
2380663,stimulus_Lit_NorthWind_7_page_1,1361.0,7,practice2,599.8
2380665,stimulus_Lit_NorthWind_7_page_1,1361.0,7,practice2,366.4
2380665,stimulus_Lit_NorthWind_7_page_1,1361.0,7,practice2,599.6
2380667,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,366.5
2380667,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,599.6
2380669,stimulus_Lit_NorthWind_7_page_1,1353.0,7,practice2,367.7
2380669,stimulus_Lit_NorthWind_7_page_1,1353.0,7,practice2,599.7
2380671,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,370.7
2380671,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,599.8
2380673,stimulus_Lit_NorthWind_7_page_1,1359.0,7,practice2,374.0
2380673,stimulus_Lit_NorthWind_7_page_1,1359.0,7,practice2,599.1
2380675,stimulus_Lit_NorthWind_7_page_1,1360.0,7,practice2,380.0
2380675,stimulus_Lit_NorthWind_7_page_1,1360.0,7,practice2,598.7
2380677,stimulus_Lit_NorthWind_7_page_1,1362.0,7,practice2,390.1
2380677,stimulus_Lit_NorthWind_7_page_1,1362.0,7,practice2,598.2
2380679,stimulus_Lit_NorthWind_7_page_1,1362.0,7,practice2,401.1
2380679,stimulus_Lit_NorthWind_7_page_1,1362.0,7,practice2,598.3
2380681,stimulus_Lit_NorthWind_7_page_1,1361.0,7,practice2,409.5
2380681,stimulus_Lit_NorthWind_7_page_1,1361.0,7,practice2,597.6
2380683,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,416.8
2380683,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,597.8
2380685,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,421.2
2380685,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,598.3
2380687,stimulus_Lit_NorthWind_7_page_1,1353.0,7,practice2,424.8
2380687,stimulus_Lit_NorthWind_7_page_1,1353.0,7,practice2,599.5
2380689,stimulus_Lit_NorthWind_7_page_1,1351.0,7,practice2,426.3
2380689,stimulus_Lit_NorthWind_7_page_1,1351.0,7,practice2,600.1
2380691,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,426.3
2380691,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,598.8
2380693,stimulus_Lit_NorthWind_7_page_1,1353.0,7,practice2,425.0
2380693,stimulus_Lit_NorthWind_7_page_1,1353.0,7,practice2,598.0
2380695,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,423.9
2380695,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,597.5
2380697,stimulus_Lit_NorthWind_7_page_1,1350.0,7,practice2,422.5
2380697,stimulus_Lit_NorthWind_7_page_1,1350.0,7,practice2,597.0
2380699,stimulus_Lit_NorthWind_7_page_1,1347.0,7,practice2,421.4
2380699,stimulus_Lit_NorthWind_7_page_1,1347.0,7,practice2,596.9
2380701,stimulus_Lit_NorthWind_7_page_1,1350.0,7,practice2,421.2
2380701,stimulus_Lit_NorthWind_7_page_1,1350.0,7,practice2,597.2
2380703,stimulus_Lit_NorthWind_7_page_1,1353.0,7,practice2,421.0
2380703,stimulus_Lit_NorthWind_7_page_1,1353.0,7,practice2,597.5
2380705,stimulus_Lit_NorthWind_7_page_1,1351.0,7,practice2,420.2
2380705,stimulus_Lit_NorthWind_7_page_1,1351.0,7,practice2,598.1
2380707,stimulus_Lit_NorthWind_7_page_1,1346.0,7,practice2,419.8
2380707,stimulus_Lit_NorthWind_7_page_1,1346.0,7,practice2,598.6
2380709,stimulus_Lit_NorthWind_7_page_1,1348.0,7,practice2,419.2
2380709,stimulus_Lit_NorthWind_7_page_1,1348.0,7,practice2,598.7
2380711,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,418.7
2380711,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,598.9
2380713,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,418.3
2380713,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,598.8
2380715,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,417.7
2380715,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,598.5
2380717,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,417.6
2380717,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,598.6
2380719,stimulus_Lit_NorthWind_7_page_1,1350.0,7,practice2,417.8
2380719,stimulus_Lit_NorthWind_7_page_1,1350.0,7,practice2,598.6
2380721,stimulus_Lit_NorthWind_7_page_1,1351.0,7,practice2,417.9
2380721,stimulus_Lit_NorthWind_7_page_1,1351.0,7,practice2,598.5
2380723,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,417.7
2380723,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,598.3
2380725,stimulus_Lit_NorthWind_7_page_1,1350.0,7,practice2,417.9
2380725,stimulus_Lit_NorthWind_7_page_1,1350.0,7,practice2,597.8
2380727,stimulus_Lit_NorthWind_7_page_1,1350.0,7,practice2,418.0
2380727,stimulus_Lit_NorthWind_7_page_1,1350.0,7,practice2,597.3
2380729,stimulus_Lit_NorthWind_7_page_1,1351.0,7,practice2,418.4
2380729,stimulus_Lit_NorthWind_7_page_1,1351.0,7,practice2,597.4
2380731,stimulus_Lit_NorthWind_7_page_1,1353.0,7,practice2,419.2
2380731,stimulus_Lit_NorthWind_7_page_1,1353.0,7,practice2,597.8
2380733,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,419.4
2380733,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,598.2
2380735,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,419.6
2380735,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,598.2
2380737,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,419.3
2380737,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,598.2
2380739,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,418.9
2380739,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,598.5
2380741,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,418.8
2380741,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,598.7
2380743,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,418.8
2380743,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,598.7
2380745,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,419.5
2380745,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,598.1
2380747,stimulus_Lit_NorthWind_7_page_1,1351.0,7,practice2,420.1
2380747,stimulus_Lit_NorthWind_7_page_1,1351.0,7,practice2,598.3
2380749,stimulus_Lit_NorthWind_7_page_1,1350.0,7,practice2,420.4
2380749,stimulus_Lit_NorthWind_7_page_1,1350.0,7,practice2,598.4
2380751,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,420.5
2380751,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,598.6
2380753,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,420.1
2380753,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,598.9
2380755,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,419.8
2380755,stimulus_Lit_NorthWind_7_page_1,1355.0,7,practice2,599.0
2380757,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,419.7
2380757,stimulus_Lit_NorthWind_7_page_1,1354.0,7,practice2,598.9
2380759,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,419.7
2380759,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,598.8
2380761,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,420.3
2380761,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,598.8
2380763,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,420.8
2380763,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,598.7
2380765,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,420.6
2380765,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,598.5
2380767,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,420.4
2380767,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,598.6
2380769,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,420.5
2380769,stimulus_Lit_NorthWind_7_page_1,1352.0,7,practice2,598.8
2380771,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,420.5
2380771,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,598.9
2380773,stimulus_Lit_NorthWind_7_page_1,1359.0,7,practice2,421.0
2380773,stimulus_Lit_NorthWind_7_page_1,1359.0,7,practice2,598.7
2380775,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,421.6
2380775,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,598.5
2380777,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,421.6
2380777,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,598.5
2380779,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,421.5
2380779,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,598.6
2380781,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,421.6
2380781,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,598.7
2380783,stimulus_Lit_NorthWind_7_page_1,1360.0,7,practice2,421.5
2380783,stimulus_Lit_NorthWind_7_page_1,1360.0,7,practice2,598.7
2380785,stimulus_Lit_NorthWind_7_page_1,1359.0,7,practice2,421.4
2380785,stimulus_Lit_NorthWind_7_page_1,1359.0,7,practice2,598.6
2380787,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,421.3
2380787,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,598.4
2380789,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,421.2
2380789,stimulus_Lit_NorthWind_7_page_1,1356.0,7,practice2,598.4
2380791,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,421.3
2380791,stimulus_Lit_NorthWind_7_page_1,1357.0,7,practice2,598.6
2380793,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,421.3
2380793,stimulus_Lit_NorthWind_7_page_1,1358.0,7,practice2,598.8
2380795,stimulus_Lit_NorthWind_7_page_1,1360.0,7,practice2,421.8
2380795,stimulus_Lit_NorthWind_7_page_1,1360.0,7,practice2,599.1
2380797,stimulus_Lit_NorthWind_7_page_1,1360.0,7,practice2,422.0
2380797,stimulus_Lit_NorthWind_7_page_1,1360.0,7,practice2,599.2
2380799,stimulus_Lit_NorthWind_7_page_1,1361.0,7,practice2,422.2
