timestamp	trial_number	stimulus_number	page_number	screen_onset_timestamp	keypress_timestamp	key_pressed	question	answer_correct	message
4247809.80570009	6	<NA>	subject_difficulty_screen	4247144.581400091	4247809.747299994	option_2	False	<NA>	rating screen: subject_difficulty_screen
4256709.092400037	6	12	12111	4256709.086899995	4256705.90890001	up	True	False	preliminary answer: distractor_c_key
4256945.695300004	6	12	12111	4256709.086899995	4256945.686800056	space	True	False	preliminary answer: final_confirmation
4256956.573400064	6	12	12111	4247824.6403000085	4256945.686800056	up	True	False	FINAL ANSWER: correct answer is 'down' (Spania.), participant's answer is False
4262180.6956999935	6	12	12112	4262180.6900000665	4262177.69260006	right	True	False	preliminary answer: distractor_a_key
4263153.627600055	6	12	12112	4262180.6900000665	4263153.620500001	space	True	False	preliminary answer: final_confirmation
4263164.068100043	6	12	12112	4256961.892200052	4263153.620500001	right	True	False	FINAL ANSWER: correct answer is 'left' (Un grup de speologi.), participant's answer is False
4276884.833100019	6	12	12122	4276884.827000089	4276881.782500073	up	True	False	preliminary answer: distractor_c_key
4277265.679900069	6	12	12122	4276884.827000089	4277265.669099987	space	True	False	preliminary answer: final_confirmation
4277266.88390004	6	12	12122	4263167.666700087	4277265.669099987	up	True	False	FINAL ANSWER: correct answer is 'right' (Foloseau reni.), participant's answer is False
4288756.837600027	6	12	12121	4288756.831699982	4288753.770900075	left	True	True	preliminary answer: target_key
4289281.908800011	6	12	12121	4288756.831699982	4289281.89740004	space	True	True	preliminary answer: final_confirmation
4289283.306300058	6	12	12121	4277271.712400019	4289281.89740004	left	True	True	FINAL ANSWER: correct answer is 'left' (Acestea provin din perioada anterioară introducerii agriculturii în Europa.), participant's answer is True
4301285.686800024	6	12	12132	4301285.677900072	4301281.852700049	up	True	True	preliminary answer: target_key
4301969.684000011	6	12	12132	4301285.677900072	4301969.672700041	space	True	True	preliminary answer: final_confirmation
4301973.306300002	6	12	12132	4289287.669799989	4301969.672700041	up	True	True	FINAL ANSWER: correct answer is 'up' (Să deseneze vânători-culegători din mezolitic cu pielea închisă și ochii albaștri.), participant's answer is True
4319204.938100069	6	12	12131	4319204.931300017	4319201.933100005	left	True	True	preliminary answer: target_key
4319698.644199991	6	12	12131	4319204.931300017	4319698.621900054	space	True	True	preliminary answer: final_confirmation
4319699.375200085	6	12	12131	4301976.887200028	4319698.621900054	left	True	True	FINAL ANSWER: correct answer is 'left' (Inventarea agriculturii a avut un impact semnificativ asupra dezvoltării sistemului imunitar uman.), participant's answer is True
4340609.755299985	7	8	<NA>	4320224.632400088	4340609.749400057	space	False	<NA>	optional break duration: 20385.116999968886
4342753.905900056	<NA>	<NA>	<NA>	4340623.3480999945	4342753.895300091	space	False	<NA>	stop showing: validation_screen
4444993.817600072	7	8	1	4413363.679900067	4444993.750700029	space	False	<NA>	showing: Lit_Solaris
4469201.688200003	7	8	2	4448819.703100016	4469201.631800039	space	False	<NA>	showing: Lit_Solaris
4500593.846800039	7	8	3	4474104.452600004	4500593.789200066	space	False	<NA>	showing: Lit_Solaris
4530449.9176000245	7	8	4	4505495.191300055	4530449.8592000455	space	False	<NA>	showing: Lit_Solaris
4559617.886800086	7	8	5	4534564.026799984	4559617.826400092	space	False	<NA>	showing: Lit_Solaris
4585985.968400026	7	8	6	4563898.791400017	4585985.906600021	space	False	<NA>	showing: Lit_Solaris
4603889.878300019	7	8	7	4590159.573900048	4603889.8149000015	space	False	<NA>	showing: Lit_Solaris
4634865.971600055	7	8	8	4608981.19150009	4634865.917399991	space	False	<NA>	showing: Lit_Solaris
4664609.933700063	7	8	9	4639093.140300014	4664609.87210006	space	False	<NA>	showing: Lit_Solaris
4694898.04	7	8	10	4668924.150799983	4694897.947599995	space	False	<NA>	showing: Lit_Solaris
4728482.662399998	7	8	11	4700879.222600022	4728482.596100075	space	False	<NA>	showing: Lit_Solaris
4762914.016900002	7	8	12	4732210.532000056	4762913.940400002	space	False	<NA>	showing: Lit_Solaris
4799090.08860006	7	8	13	4767977.596600074	4799090.022700024	space	False	<NA>	showing: Lit_Solaris
4814354.6343999915	7	8	14	4803138.078200049	4814354.569700081	space	False	<NA>	showing: Lit_Solaris
4818849.992800038	7	<NA>	familiarity_rating_screen_1	4815232.007000013	4818849.938000087	option_2	False	<NA>	rating screen: familiarity_rating_screen_1
4821841.885100002	7	<NA>	familiarity_rating_screen_2	4818864.7107	4821841.8275000295	option_1	False	<NA>	rating screen: familiarity_rating_screen_2
4822737.720400095	7	<NA>	subject_difficulty_screen	4821846.680200077	4822737.664100016	option_3	False	<NA>	rating screen: subject_difficulty_screen
4834420.887900051	7	8	8112	4834420.882300008	4834417.8541	down	True	False	preliminary answer: distractor_c_key
4834705.775100039	7	8	8112	4834420.882300008	4834705.764600076	space	True	False	preliminary answer: final_confirmation
4834715.554099996	7	8	8112	4822751.130399993	4834705.764600076	down	True	False	FINAL ANSWER: correct answer is 'left' (Oceanul era o entitate fluidă, o formă primitivă de viață.), participant's answer is False
4849172.875200049	7	8	8111	4849172.8688	4849169.828600017	right	True	False	preliminary answer: distractor_a_key
4849442.025800003	7	8	8111	4849172.8688	4849442.016600049	space	True	False	preliminary answer: final_confirmation
4849443.248299998	7	8	8111	4834719.54020008	4849442.016600049	right	True	False	FINAL ANSWER: correct answer is 'down' (Avea puține puține platouri ce se ridicau deasupra oceanului.), participant's answer is False
4863604.8533000285	7	8	8122	4863604.843900073	4863601.744399988	down	True	True	preliminary answer: target_key
4863889.718300081	7	8	8122	4863604.843900073	4863889.709600015	space	True	True	preliminary answer: final_confirmation
4863900.083600078	7	8	8122	4849446.649800055	4863889.709600015	down	True	True	FINAL ANSWER: correct answer is 'down' (Aceasta a arătat că mișcările oceanului erau interconectate cu gravitația lui Solaris.), participant's answer is True
4872324.723300058	7	8	8121	4872324.714199989	4872321.880300064	down	True	True	preliminary answer: target_key
4872882.068400038	7	8	8121	4872324.714199989	4872882.059500087	space	True	True	preliminary answer: final_confirmation
4872891.603099997	7	8	8121	4863904.94779998	4872882.059500087	down	True	True	FINAL ANSWER: correct answer is 'down' (Din cauza orbitei planetei în jurul mai multor sori.), participant's answer is True
4879428.438700037	7	8	8132	4879428.432999994	4879425.793500035	right	True	True	preliminary answer: target_key
4879889.873599983	7	8	8132	4879428.432999994	4879889.863700024	space	True	True	preliminary answer: final_confirmation
4879890.358400065	7	8	8132	4872896.308600088	4879889.863700024	right	True	True	FINAL ANSWER: correct answer is 'right' (Științifico-fantastic.), participant's answer is True
4900853.362800088	7	8	8131	4900853.356900043	4900849.775600014	down	True	True	preliminary answer: target_key
4901457.83920004	7	8	8131	4900853.356900043	4901457.829300081	space	True	True	preliminary answer: final_confirmation
4901469.37419998	7	8	8131	4879894.701100071	4901457.829300081	down	True	True	FINAL ANSWER: correct answer is 'down' (Este dificil să dezvolți o teorie științifică general acceptată.), participant's answer is True
4951457.869400037	8	6	<NA>	4901994.476700085	4951457.86189998	space	False	<NA>	optional break duration: 49463.38519989513
4953425.847499981	<NA>	<NA>	<NA>	4951470.059600077	4953425.840700045	space	False	<NA>	stop showing: validation_screen
5117890.139000025	8	6	1	5079763.703000033	5117890.074499999	space	False	<NA>	showing: Lit_MagicMountain
5146434.105699998	8	6	2	5122757.293400005	5146434.052200057	space	False	<NA>	showing: Lit_MagicMountain
5178930.3143	8	6	3	5150738.713000086	5178930.252399994	space	False	<NA>	showing: Lit_MagicMountain
5225666.011200054	8	6	4	5182575.722899986	5225665.9499000525	space	False	<NA>	showing: Lit_MagicMountain
5269841.897899983	8	6	5	5229728.237500065	5269841.853099992	space	False	<NA>	showing: Lit_MagicMountain
5296130.200100015	8	6	6	5276809.345200076	5296130.150399986	space	False	<NA>	showing: Lit_MagicMountain
5300850.126600009	8	<NA>	familiarity_rating_screen_1	5297009.1541000875	5300850.06680002	option_2	False	<NA>	rating screen: familiarity_rating_screen_1
5301617.855300079	8	<NA>	familiarity_rating_screen_2	5300865.50840002	5301617.7921000635	option_1	False	<NA>	rating screen: familiarity_rating_screen_2
5302306.2162999995	8	<NA>	subject_difficulty_screen	5301632.12100009	5302306.162600056	option_2	False	<NA>	rating screen: subject_difficulty_screen
5309556.673199986	8	6	6111	5309556.667400058	5309553.963800077	up	True	False	preliminary answer: distractor_c_key
5309873.907400062	8	6	6111	5309556.667400058	5309873.896400095	space	True	False	preliminary answer: final_confirmation
5309883.567700046	8	6	6111	5302314.166199998	5309873.896400095	up	True	False	FINAL ANSWER: correct answer is 'left' (Tânăr modest și deopotrivă de simpatic.), participant's answer is False
5314613.144800067	8	6	6112	5314613.139100024	5314610.027900082	right	True	True	preliminary answer: target_key
5317858.115600073	8	6	6112	5314613.139100024	5317858.104099985	space	True	True	preliminary answer: final_confirmation
5317868.628200027	8	6	6112	5309887.910100049	5317858.104099985	right	True	True	FINAL ANSWER: correct answer is 'right' (Orice urmă de prezent.), participant's answer is True
5330629.310699995	8	6	6121	5330629.304700065	5330625.99030009	up	True	False	preliminary answer: distractor_c_key
5331121.847999981	8	6	6121	5330629.304700065	5331121.839700034	space	True	False	preliminary answer: final_confirmation
5331131.505400059	8	6	6121	5317873.595700017	5331121.839700034	up	True	False	FINAL ANSWER: correct answer is 'left' (Naratorul consideră că ceea ce este lucrat cu îngrijire este plăcut.), participant's answer is False
5341813.14470002	8	6	6122	5341813.129700022	5341810.024400009	up	True	True	preliminary answer: target_key
5342210.0813	8	6	6122	5341813.129700022	5342210.074600065	space	True	True	preliminary answer: final_confirmation
5342211.951200035	8	6	6122	5331135.715399985	5342210.074600065	up	True	True	FINAL ANSWER: correct answer is 'up' (Să evidențieze faptul că lumea era diferită înainte de Marele Război.), participant's answer is True
5351685.101100011	8	6	6131	5351685.087400023	5351682.146100095	right	True	True	preliminary answer: target_key
5352066.026600078	8	6	6131	5351685.087400023	5352066.018200014	space	True	True	preliminary answer: final_confirmation
5352077.418100089	8	6	6131	5342216.981200036	5352066.018200014	right	True	True	FINAL ANSWER: correct answer is 'right' (Pentru a-i da poveștii statutul de legendă.), participant's answer is True
5363877.622000058	8	6	6132	5363877.6143	5363874.293100089	up	True	True	preliminary answer: target_key
5364273.9898000145	8	6	6132	5363877.6143	5364273.982800078	space	True	True	preliminary answer: final_confirmation
5364284.1765000485	8	6	6132	5352081.608599983	5364273.982800078	up	True	True	FINAL ANSWER: correct answer is 'up' (Să pregătească terenul pentru o poveste detaliată despre Hans.), participant's answer is True
5417026.086900034	9	9	<NA>	5364815.077000065	5417026.078100083	space	False	<NA>	optional break duration: 52211.00110001862
5418962.001900072	<NA>	<NA>	<NA>	5417039.005800034	5418961.992199998	space	False	<NA>	stop showing: validation_screen
5478786.075400072	9	9	1	5455735.536099994	5478786.009000032	space	False	<NA>	showing: Lit_BrokenApril
5498786.240800051	9	9	2	5482780.546800001	5498786.155199981	space	False	<NA>	showing: Lit_BrokenApril
5527781.898500049	9	9	3	5506752.531700069	5527781.823800062	space	False	<NA>	showing: Lit_BrokenApril
5554481.957299984	9	9	4	5531679.937100038	5554481.902400032	space	False	<NA>	showing: Lit_BrokenApril
5589026.132800034	9	9	5	5559779.8195000505	5589026.052100002	space	False	<NA>	showing: Lit_BrokenApril
5609586.176800076	9	9	6	5592670.22510001	5609586.118699983	space	False	<NA>	showing: Lit_BrokenApril
5631138.0054000765	9	9	7	5613385.935500031	5631137.95600005	space	False	<NA>	showing: Lit_BrokenApril
5656210.1963000605	9	9	8	5637443.4509000275	5656210.151500069	space	False	<NA>	showing: Lit_BrokenApril
5685490.002900013	9	9	9	5661058.450900018	5685489.937599981	space	False	<NA>	showing: Lit_BrokenApril
5699218.535299995	9	9	10	5688829.38790007	5699218.463800033	space	False	<NA>	showing: Lit_BrokenApril
5703858.070400078	9	<NA>	familiarity_rating_screen_1	5700096.672100015	5703858.01169998	option_2	False	<NA>	rating screen: familiarity_rating_screen_1
5707361.925300094	9	<NA>	familiarity_rating_screen_2	5703871.900600032	5707361.864100094	option_1	False	<NA>	rating screen: familiarity_rating_screen_2
5709633.948400035	9	<NA>	subject_difficulty_screen	5707377.161900047	5709633.890000056	option_5	False	<NA>	rating screen: subject_difficulty_screen
5719878.055199981	9	9	9112	5719878.047900042	5719874.01280005	down	True	True	preliminary answer: target_key
5720514.027200057	9	9	9112	5719878.047900042	5720514.0190999955	space	True	True	preliminary answer: final_confirmation
5720524.328100029	9	9	9112	5709649.208400049	5720514.0190999955	down	True	True	FINAL ANSWER: correct answer is 'down' (Ca o călătorie la munte în luna de miere.), participant's answer is True
5733045.539400075	9	9	9111	5733045.533400029	5733042.260800023	left	True	False	preliminary answer: distractor_b_key
5733346.040200093	9	9	9111	5733045.533400029	5733346.032200032	space	True	False	preliminary answer: final_confirmation
5733356.431000051	9	9	9111	5720528.899100027	5733346.032200032	left	True	False	FINAL ANSWER: correct answer is 'right' (S-a apropiat de geam și a privit spre orașul care nu se mai vedea.), participant's answer is False
5743205.5253	9	9	9121	5743205.519600073	5743201.965900022	right	True	False	preliminary answer: distractor_b_key
5743537.905700039	9	9	9121	5743205.519600073	5743537.898499984	space	True	False	preliminary answer: final_confirmation
5743548.256900045	9	9	9121	5733361.02140008	5743537.898499984	right	True	False	FINAL ANSWER: correct answer is 'up' (Erau entuziaști și vorbeau despre legende și aventuri epice.), participant's answer is False
5751188.993100077	9	9	9122	5751188.987200032	5751185.970299994	right	True	False	preliminary answer: distractor_b_key
5751650.229500025	9	9	9122	5751188.987200032	5751650.220500072	space	True	False	preliminary answer: final_confirmation
5751660.55140004	9	9	9122	5743552.870600019	5751650.220500072	right	True	False	FINAL ANSWER: correct answer is 'down' (Fericire.), participant's answer is False
5767412.819000077	9	9	9132	5767412.809000001	5767410.154400044	down	True	False	preliminary answer: distractor_b_key
5767922.016100027	9	9	9132	5767412.809000001	5767922.008500085	space	True	False	preliminary answer: final_confirmation
5767931.810399983	9	9	9132	5751664.774900069	5767922.008500085	down	True	False	FINAL ANSWER: correct answer is 'up' (Besian își căuta inspirația în oamenii și peisajele din zona montană.), participant's answer is False
5790756.618599989	9	9	9131	5790756.606500014	5790753.94840003	up	True	False	preliminary answer: distractor_b_key
5791313.942500041	9	9	9131	5790756.606500014	5791313.93370009	space	True	False	preliminary answer: final_confirmation
5791323.712900048	9	9	9131	5767935.56880008	5791313.93370009	up	True	False	FINAL ANSWER: correct answer is 'right' (Termenul prefigurează întâmplări misterioase din regiune.), participant's answer is False
5845458.722100011	10	10	<NA>	5791852.288000053	5845458.711800049	space	False	<NA>	optional break duration: 53606.423799996264
5848034.210500075	<NA>	<NA>	<NA>	5845464.122300036	5848034.200399998	space	False	<NA>	stop showing: validation_screen
6385634.531300049	10	10	1	6366252.264600014	6385634.451200021	space	False	<NA>	showing: Arg_PISACowsMilk
6392338.330000057	10	10	2	6389133.350300021	6392338.276900002	space	False	<NA>	showing: Arg_PISACowsMilk
6413954.159100074	10	10	3	6396472.032400081	6413954.083500081	space	False	<NA>	showing: Arg_PISACowsMilk
6433682.278900058	10	10	4	6419425.208200002	6433682.213000022	space	False	<NA>	showing: Arg_PISACowsMilk
6455714.28830002	10	10	5	6437065.110200085	6455714.210800012	space	False	<NA>	showing: Arg_PISACowsMilk
6488770.243600011	10	10	6	6460040.176599985	6488770.164999994	space	False	<NA>	showing: Arg_PISACowsMilk
6513666.131200036	10	10	7	6493468.26210001	6513666.045500082	space	False	<NA>	showing: Arg_PISACowsMilk
6526162.138000014	10	10	8	6518193.314800039	6526162.059900002	space	False	<NA>	showing: Arg_PISACowsMilk
6551890.940700076	10	10	9	6531069.907900062	6551890.86480008	space	False	<NA>	showing: Arg_PISACowsMilk
6573474.257600028	10	10	10	6555161.182500073	6573474.187400076	space	False	<NA>	showing: Arg_PISACowsMilk
6606946.3772000745	10	10	11	6577923.245500075	6606946.298600058	space	False	<NA>	showing: Arg_PISACowsMilk
6634578.331500059	10	10	12	6611285.216100048	6634578.271600069	space	False	<NA>	showing: Arg_PISACowsMilk
6650754.272400052	10	10	13	6638652.175500058	6650754.212800064	space	False	<NA>	showing: Arg_PISACowsMilk
6654562.435700092	10	<NA>	familiarity_rating_screen_1	6651636.235299986	6654562.351500033	option_2	False	<NA>	rating screen: familiarity_rating_screen_1
6656578.191500041	10	<NA>	familiarity_rating_screen_2	6654577.847799985	6656578.1403	option_2	False	<NA>	rating screen: familiarity_rating_screen_2
6657522.093700012	10	<NA>	subject_difficulty_screen	6656591.387200053	6657522.030699998	option_4	False	<NA>	rating screen: subject_difficulty_screen
6676054.185100016	10	10	10212	6676054.178700084	6676050.246300059	up	True	True	preliminary answer: target_key
6676594.169900054	10	10	10212	6676054.178700084	6676594.160399982	space	True	True	preliminary answer: final_confirmation
6676595.808100072	10	10	10212	6657535.769000067	6676594.160399982	up	True	True	FINAL ANSWER: correct answer is 'up' (Unele persoane au suferit mai multe fracturi osoase în funcție de sexul lor.), participant's answer is True
6688229.821900022	10	10	10111	6688229.814500082	6688226.844600053	up	True	True	preliminary answer: target_key
6690530.324200052	10	10	10111	6688229.814500082	6690530.315999989	space	True	True	preliminary answer: final_confirmation
6690540.4081000015	10	10	10111	6676600.9274000535	6690530.315999989	up	True	True	FINAL ANSWER: correct answer is 'up' (Consumul zilnic de produse lactate.), participant's answer is True
6702933.618400013	10	10	10222	6702933.611800079	6702930.5089000845	down	True	True	preliminary answer: target_key
6703235.690600006	10	10	10222	6702933.611800079	6703235.683300067	space	True	True	preliminary answer: final_confirmation
6703246.444400051	10	10	10222	6690545.041600009	6703235.683300067	down	True	True	FINAL ANSWER: correct answer is 'down' (Laptele rămâne un aliment de bază în alimentația persoanelor din toate grupele de vârstă.), participant's answer is True
6716613.196899998	10	10	10121	6716613.190500066	6716610.137199983	up	True	False	preliminary answer: distractor_a_key
6717026.576700038	10	10	10121	6716613.190500066	6717026.567100082	space	True	False	preliminary answer: final_confirmation
6717035.55400006	10	10	10121	6703251.987099997	6717026.567100082	up	True	False	FINAL ANSWER: correct answer is 'down' (Laptele este o sursă bogată de mai multe substanțe nutritive esențiale.), participant's answer is False
6735940.984099987	10	10	10131	6735940.977500053	6735938.200799981	up	True	False	preliminary answer: distractor_b_key
6736530.2567000035	10	10	10131	6735940.977500053	6736530.250000069	space	True	False	preliminary answer: final_confirmation
6736540.387600078	10	10	10131	6717039.826099994	6736530.250000069	up	True	False	FINAL ANSWER: correct answer is 'down' (Să promoveze produsele lactate Lacto-Farm.), participant's answer is False
6757557.646900066	10	10	10232	6757557.624600013	6757554.345300072	right	True	False	preliminary answer: distractor_c_key
6758098.52140001	10	10	10232	6757557.624600013	6758098.509800038	space	True	False	preliminary answer: final_confirmation
6758109.148200019	10	10	10232	6736545.3487000195	6758098.509800038	right	True	False	FINAL ANSWER: correct answer is 'left' (Efectele pe termen lung ale laptelui asupra sănătății.), participant's answer is False
6816690.323100076	<NA>	<NA>	final_screen	6785410.716000013	space	6816690.313800005	False	<NA>	stop showing: final_screen
